mid,event_type,from_team,time
1039,3,dire,73
1040,3,dire,195
1040,6,radiant,316
1041,3,dire,5
1042,3,radiant,169
1043,3,dire,123
1044,3,dire,126
1044,6,radiant,491
1045,3,radiant,98
1046,3,radiant,134
1046,6,radiant,411
1046,6,radiant,548
1047,3,dire,150
1048,3,dire,3
1049,3,radiant,-1
1049,6,dire,437
1049,6,dire,536
1051,3,dire,47
1052,3,dire,257
1053,3,dire,149
1053,6,dire,296
1054,3,radiant,3
1055,3,radiant,1
1055,6,dire,543
1056,3,radiant,136
1057,3,dire,165
1058,3,dire,98
1059,3,dire,415
1060,3,dire,57
1061,3,radiant,214
1062,3,radiant,109
1063,3,radiant,159
1063,5,dire,469
1064,3,dire,64
1064,6,dire,582
1065,3,radiant,10
1066,3,dire,130
1067,3,radiant,7
1067,6,dire,358
1068,3,radiant,93
1068,6,radiant,563
1069,3,radiant,3
1070,3,dire,89
1070,6,radiant,600
1071,3,dire,344
1072,3,radiant,159
1073,3,radiant,351
1074,3,dire,14
1074,6,dire,512
1074,6,dire,578
1075,3,dire,212
1076,3,dire,345
1076,6,dire,451
1077,3,radiant,85
1077,6,radiant,551
1078,3,radiant,0
1078,6,radiant,421
1078,6,radiant,477
1079,3,radiant,219
1080,3,radiant,171
1081,3,dire,78
1082,3,radiant,50
1083,3,dire,114
1084,3,radiant,8
1085,3,dire,168
1085,5,dire,528
1086,3,dire,7
1088,3,dire,163
1090,3,dire,18
1091,3,radiant,120
1091,5,dire,481
1092,3,dire,125
1092,6,radiant,529
1093,3,radiant,256
1093,6,dire,591
1094,3,dire,484
1095,3,dire,262
1095,6,radiant,538
1096,3,dire,93
1096,6,dire,260
1097,3,dire,112
1098,3,dire,329
1099,3,radiant,420
1100,3,radiant,-14
1101,3,dire,230
1102,3,dire,61
1103,3,radiant,49
1104,3,dire,103
1104,6,radiant,564
1105,3,dire,-16
1105,6,radiant,530
1106,3,dire,63
1107,3,radiant,94
1108,3,radiant,-22
1109,3,dire,75
1109,6,dire,386
1109,6,dire,529
1110,3,dire,7
1111,3,radiant,5
1112,3,dire,230
1113,3,radiant,11
1113,6,dire,550
1114,3,radiant,73
1114,6,radiant,523
1114,6,radiant,557
1115,3,radiant,271
1115,6,radiant,560
1116,3,dire,209
1116,6,dire,569
1117,3,radiant,129
1117,6,dire,365
1118,3,radiant,21
1119,3,dire,114
1119,6,radiant,495
1120,3,dire,11
1121,3,dire,90
1121,6,dire,455
1122,3,radiant,132
1123,3,radiant,-6
1123,6,radiant,469
1123,6,dire,491
1124,3,radiant,10
1125,3,radiant,7
1126,3,dire,19
1127,3,radiant,2
1128,3,dire,157
1129,3,radiant,307
1129,5,dire,562
1130,3,radiant,135
1131,3,radiant,7
1131,6,dire,500
1131,6,dire,552
1132,3,radiant,195
1133,3,dire,24
1134,3,radiant,132
1135,3,dire,69
1135,6,dire,499
1135,0,radiant,543
1135,4,radiant,543
1136,3,dire,221
1136,6,dire,553
1137,3,dire,138
1138,3,radiant,-8
1139,3,radiant,6
1140,3,dire,8
1140,6,dire,528
1141,3,dire,263
1142,3,dire,78
1143,3,dire,89
1144,3,dire,-1
1144,6,radiant,445
1144,6,dire,459
1145,3,radiant,157
1145,6,radiant,477
1146,3,dire,14
1146,6,radiant,498
1147,3,dire,287
1148,3,dire,184
1149,3,dire,206
1150,3,dire,-3
1151,3,dire,154
1152,3,radiant,49
1152,6,radiant,442
1152,6,radiant,493
1153,3,dire,10
1153,6,dire,380
1154,3,radiant,183
1155,3,radiant,66
1156,3,radiant,114
1156,6,radiant,501
1157,3,dire,87
1157,6,dire,498
1158,3,dire,51
1159,3,dire,74
1159,6,dire,470
1159,6,radiant,521
1159,6,dire,551
1160,3,radiant,43
1161,3,radiant,16
1162,3,radiant,3
1163,3,dire,183
1164,3,dire,11
1164,6,dire,418
1164,5,radiant,437
1164,6,dire,480
1164,4,dire,560
1164,0,dire,560
1165,3,radiant,246
1165,6,radiant,522
1166,3,radiant,199
1167,3,dire,130
1167,5,radiant,516
1168,3,radiant,388
1169,3,radiant,20
1170,3,dire,14
1170,6,dire,522
1171,3,dire,198
1172,3,dire,6
1172,6,radiant,557
1173,3,dire,183
1174,3,dire,114
1175,3,radiant,5
1176,3,dire,-4
1177,3,radiant,-9
1177,6,radiant,525
1178,3,radiant,83
1179,3,dire,59
1179,5,dire,579
1180,3,dire,10
1180,6,radiant,597
1181,3,radiant,157
1182,3,dire,7
1183,3,dire,-17
1183,6,dire,469
1184,3,radiant,7
1185,3,radiant,86
1185,6,dire,499
1186,3,radiant,151
1186,6,radiant,456
1187,3,radiant,116
1188,3,radiant,32
1189,3,radiant,3
1190,3,radiant,45
1191,3,dire,140
1192,3,dire,75
1193,3,dire,99
1194,3,radiant,4
1194,6,radiant,478
1195,3,dire,101
1196,3,dire,102
1196,6,dire,296
1196,6,dire,593
1197,3,radiant,-4
1197,6,radiant,495
1198,3,dire,5
1199,3,radiant,142
1200,3,dire,131
1200,6,dire,506
1201,3,radiant,171
1201,6,radiant,444
1202,3,dire,151
1202,6,radiant,536
1203,3,radiant,83
1204,3,dire,-8
1205,3,dire,4
1205,6,dire,543
1205,6,dire,585
1206,3,radiant,4
1207,3,dire,96
1207,6,radiant,562
1208,3,dire,-12
1209,3,dire,76
1209,6,dire,586
1210,3,dire,14
1211,3,radiant,169
1212,3,dire,140
1212,6,dire,473
1213,3,dire,50
1214,3,radiant,20
1214,6,dire,590
1215,3,dire,185
1216,3,dire,5
1217,3,dire,66
1218,3,radiant,13
1218,5,radiant,477
1219,6,radiant,336
1220,3,radiant,15
1221,3,radiant,222
1222,3,dire,6
1223,3,radiant,87
1224,3,dire,186
1225,3,radiant,98
1225,6,dire,503
1226,3,radiant,13
1227,3,dire,104
1228,3,radiant,150
1229,3,dire,54
1229,6,dire,443
1230,3,radiant,72
1231,3,dire,77
1232,3,radiant,79
1232,6,radiant,515
1233,3,dire,268
1234,3,radiant,-5
1234,6,radiant,548
1235,3,radiant,150
1236,3,radiant,0
1237,3,radiant,5
1238,3,radiant,206
1239,3,dire,89
1239,6,dire,515
1240,3,radiant,122
1241,3,radiant,94
1242,3,dire,229
1243,3,radiant,137
1244,3,radiant,50
1245,3,dire,249
1246,3,radiant,27
1247,3,radiant,268
1248,3,radiant,9
1249,3,radiant,150
1250,3,dire,45
1251,3,dire,76
1251,6,dire,563
1252,3,radiant,19
1253,3,dire,103
1254,3,dire,120
1255,3,dire,160
1255,6,dire,397
1255,4,radiant,538
1255,0,radiant,538
1255,6,dire,591
1256,3,radiant,105
1256,4,radiant,376
1256,0,radiant,376
1256,6,radiant,563
1257,3,dire,-18
1258,3,radiant,71
1259,3,radiant,430
1260,3,dire,70
1261,3,dire,12
1263,3,radiant,29
1264,3,dire,165
1265,3,dire,41
1266,3,dire,123
1267,3,dire,52
1268,3,radiant,80
1268,6,dire,455
1269,3,radiant,9
1270,3,dire,248
1271,3,dire,387
1271,6,dire,503
1272,3,dire,258
1273,3,dire,-10
1273,6,radiant,538
1274,3,radiant,162
1274,6,dire,487
1275,3,radiant,111
1276,3,dire,164
1277,3,dire,12
1278,3,dire,2
1279,3,radiant,15
1280,3,radiant,190
1280,4,radiant,364
1280,0,radiant,364
1280,5,radiant,544
1281,5,dire,480
1282,3,radiant,33
1283,3,dire,127
1283,6,radiant,565
1284,3,radiant,400
1285,3,radiant,4
1285,6,radiant,357
1286,3,dire,44
1286,5,radiant,548
1287,3,dire,57
1288,3,radiant,52
1289,3,dire,186
1289,6,radiant,446
1290,3,dire,-2
1291,3,radiant,108
1292,3,radiant,37
1293,3,radiant,241
1293,6,dire,534
1294,3,radiant,4
1294,6,dire,550
1295,3,radiant,5
1295,6,radiant,591
1296,3,radiant,166
1296,5,dire,569
1297,3,dire,133
1298,3,radiant,96
1298,6,dire,529
1299,3,dire,88
1300,3,radiant,8
1301,3,dire,43
1301,6,radiant,484
1301,6,radiant,533
1302,3,dire,30
1302,6,radiant,343
1302,6,dire,430
1303,3,radiant,166
1304,3,dire,2
1305,3,radiant,149
1306,3,dire,8
1307,3,dire,111
1307,6,dire,580
1308,3,radiant,2
1308,5,dire,309
1308,6,radiant,563
1309,3,dire,65
1310,3,dire,331
1311,3,radiant,77
1311,6,radiant,553
1312,3,dire,23
1313,3,dire,209
1314,3,dire,2
1315,3,dire,523
1316,3,radiant,4
1316,6,radiant,506
1317,3,dire,141
1318,3,dire,7
1319,3,dire,177
1320,3,radiant,18
1321,3,dire,9
1321,6,dire,562
1321,6,radiant,570
1322,3,radiant,198
1322,4,radiant,599
1322,0,radiant,600
1323,3,radiant,4
1324,3,radiant,318
1325,3,dire,3
1325,6,radiant,469
1325,6,dire,500
1326,3,radiant,67
1327,3,radiant,122
1328,3,radiant,238
1329,3,radiant,149
1330,3,radiant,47
1331,3,dire,93
1332,3,radiant,-4
1332,6,radiant,458
1333,3,dire,148
1334,3,dire,12
1335,3,radiant,118
1336,3,dire,65
1337,3,radiant,11
1337,6,radiant,531
1338,3,radiant,105
1339,3,dire,107
1340,3,radiant,33
1341,3,dire,43
1342,3,dire,3
1342,6,dire,443
1343,3,radiant,87
1343,6,radiant,309
1343,6,dire,431
1344,3,radiant,199
1345,3,dire,109
1345,6,dire,298
1346,3,dire,-13
1347,3,radiant,52
1348,3,radiant,-21
1349,3,radiant,48
1349,6,radiant,517
1350,3,radiant,-2
1351,3,dire,108
1352,3,radiant,1
1353,3,radiant,75
1354,3,radiant,120
1354,4,radiant,456
1354,0,radiant,456
1354,6,radiant,576
1355,3,dire,6
1355,6,radiant,590
1356,3,dire,110
1356,6,dire,495
1357,3,dire,15
1358,3,dire,77
1359,3,radiant,308
1359,5,dire,566
1360,3,radiant,105
1360,6,radiant,505
1361,3,dire,124
1361,6,dire,596
1362,3,radiant,164
1363,3,dire,-12
1364,3,dire,101
1365,3,dire,191
1365,5,dire,483
1365,6,radiant,533
1366,3,dire,14
1366,6,dire,556
1367,3,dire,188
1368,3,dire,-2
1369,3,radiant,7
1370,3,dire,-8
1371,3,dire,57
1372,3,radiant,72
1373,3,radiant,9
1374,3,dire,57
1375,3,dire,161
1376,3,dire,173
1376,6,dire,387
1376,6,radiant,500
1377,3,radiant,1
1377,6,radiant,563
1379,3,dire,62
1380,3,radiant,261
1380,6,dire,527
1381,3,dire,10
1381,6,dire,522
1382,3,dire,148
1383,3,dire,98
1384,3,dire,14
1385,3,radiant,0
1386,3,radiant,17
1387,3,radiant,99
1388,3,dire,109
1389,3,radiant,-16
1390,3,dire,10
1390,6,dire,525
1390,6,radiant,566
1391,3,radiant,51
1392,3,radiant,10
1393,3,radiant,143
1394,3,radiant,22
1394,6,dire,462
1394,6,radiant,476
1395,3,dire,132
1396,3,radiant,104
1397,3,radiant,3
1398,3,dire,234
1399,3,radiant,4
1400,3,radiant,108
1400,6,radiant,585
1401,3,radiant,82
1402,3,radiant,9
1403,3,radiant,18
1403,5,radiant,313
1403,6,dire,453
1404,3,radiant,0
1405,3,dire,11
1405,6,dire,103
1405,5,radiant,508
1406,3,radiant,-1
1407,3,radiant,15
1407,6,dire,596
1408,3,dire,3
1409,3,radiant,15
1410,3,dire,109
1410,6,dire,487
1411,3,radiant,23
1412,3,radiant,0
1413,3,dire,23
1413,6,dire,460
1414,3,radiant,235
1414,6,radiant,348
1415,3,dire,-5
1416,3,radiant,102
1417,3,radiant,8
1418,3,radiant,154
1419,3,dire,279
1420,3,dire,0
1421,3,dire,-3
1421,6,dire,583
1422,3,dire,4
1423,3,dire,130
1424,3,dire,46
1424,5,dire,555
1425,3,dire,171
1426,6,radiant,403
1426,6,radiant,599
1427,3,radiant,106
1428,3,radiant,4
1429,3,dire,83
1430,3,radiant,196
1430,6,dire,532
1430,6,dire,536
1431,3,dire,-2
1432,3,dire,89
1433,3,radiant,-8
1433,6,radiant,533
1434,3,radiant,280
1435,3,radiant,147
1436,3,dire,-8
1437,3,dire,-2
1438,3,dire,248
1438,5,dire,553
1439,3,radiant,122
1440,3,dire,7
1440,6,dire,584
1441,3,dire,50
1442,3,dire,164
1442,6,radiant,488
1443,3,radiant,44
1443,6,radiant,578
1444,3,dire,96
1445,3,radiant,172
1446,3,dire,192
1446,6,dire,529
1447,3,dire,43
1447,6,dire,463
1447,6,dire,556
1448,3,radiant,10
1449,3,dire,141
1449,6,radiant,466
1450,3,dire,26
1450,6,dire,600
1451,3,dire,146
1452,3,dire,485
1453,3,dire,87
1454,3,dire,103
1455,3,radiant,53
1455,6,dire,465
1455,6,dire,553
1456,3,dire,29
1457,3,radiant,90
1458,3,radiant,4
1458,6,dire,401
1459,3,radiant,5
1460,3,dire,265
1460,6,radiant,438
1460,6,dire,471
1461,3,dire,117
1462,3,radiant,149
1463,3,dire,64
1463,5,dire,521
1463,6,dire,594
1464,3,radiant,191
1465,3,dire,96
1465,6,dire,507
1466,3,radiant,104
1466,6,dire,477
1466,4,radiant,513
1466,0,radiant,513
1467,3,dire,77
1467,5,dire,476
1467,6,dire,489
1468,3,dire,1
1469,3,dire,170
1470,3,radiant,114
1471,3,dire,111
1472,3,radiant,-11
1473,3,radiant,5
1473,6,dire,587
1474,3,dire,4
1475,3,radiant,6
1476,3,radiant,123
1476,4,dire,433
1476,0,dire,433
1477,3,dire,201
1478,3,dire,48
1479,3,dire,30
1480,3,radiant,-5
1480,6,dire,527
1481,3,dire,5
1482,3,radiant,228
1483,3,dire,129
1484,3,dire,19
1485,3,radiant,152
1485,6,dire,378
1485,6,dire,453
1485,6,dire,545
1486,3,radiant,209
1486,5,radiant,363
1486,6,dire,410
1487,3,radiant,7
1488,3,radiant,0
1489,3,radiant,7
1489,6,dire,552
1490,3,dire,141
1491,3,radiant,36
1492,3,radiant,177
1493,3,dire,53
1494,3,radiant,96
1494,6,radiant,476
1494,6,radiant,575
1495,3,dire,11
1496,3,dire,8
1497,3,radiant,62
1498,3,dire,206
1498,6,radiant,589
1499,3,radiant,11
1500,3,radiant,191
1501,3,dire,19
1501,5,radiant,580
1502,3,radiant,3
1502,5,dire,550
1503,3,dire,68
1504,3,radiant,79
1504,6,dire,496
1505,3,dire,123
1505,6,radiant,496
1506,3,dire,-29
1506,4,radiant,573
1506,0,radiant,576
1507,3,radiant,141
1507,6,dire,550
1508,3,dire,136
1508,6,dire,473
1508,5,dire,574
1509,3,radiant,2
1510,3,radiant,134
1510,6,radiant,591
1511,3,dire,189
1512,3,dire,143
1513,3,dire,78
1514,3,dire,10
1515,3,dire,45
1515,4,radiant,526
1515,0,radiant,527
1516,3,dire,7
1516,6,dire,514
1517,3,radiant,169
1518,3,dire,14
1519,3,radiant,-17
1520,3,dire,121
1521,3,radiant,199
1521,6,dire,339
1522,3,radiant,9
1523,3,dire,55
1523,6,radiant,576
1524,3,radiant,17
1525,3,radiant,-9
1525,6,radiant,396
1525,6,radiant,559
1526,3,radiant,16
1527,3,radiant,16
1527,0,dire,496
1527,4,dire,496
1528,3,dire,11
1529,3,radiant,130
1530,3,radiant,151
1531,3,radiant,0
1532,3,dire,214
1533,3,dire,172
1534,3,radiant,88
1534,6,radiant,466
1535,3,dire,110
1536,3,radiant,1
1536,6,radiant,577
1537,3,radiant,17
1538,3,radiant,5
1539,3,radiant,8
1540,3,dire,196
1540,6,radiant,488
1541,3,radiant,111
1541,6,radiant,546
1541,6,dire,551
1542,3,radiant,101
1543,3,dire,118
1544,3,radiant,10
1545,3,dire,1
1546,3,dire,148
1547,3,radiant,21
1548,3,radiant,6
1549,3,dire,92
1549,4,dire,409
1549,0,dire,410
1550,3,radiant,6
1550,6,dire,546
1551,3,radiant,173
1552,3,dire,179
1553,3,radiant,63
1553,6,dire,567
1554,3,radiant,197
1554,6,radiant,522
1555,3,radiant,6
1556,3,radiant,150
1556,6,radiant,584
1557,3,radiant,1
1557,6,dire,593
1558,3,radiant,75
1559,3,dire,79
1559,4,radiant,561
1559,0,radiant,562
1560,3,dire,268
1561,3,dire,13
1562,3,dire,5
1563,3,radiant,116
1564,3,radiant,-9
1565,3,radiant,269
1566,3,radiant,2
1566,6,radiant,563
1567,3,radiant,199
1567,6,radiant,543
1568,3,dire,6
1568,6,radiant,508
1569,3,radiant,101
1569,5,dire,361
1570,3,radiant,330
1570,6,radiant,481
1571,3,radiant,-1
1572,3,dire,174
1572,6,dire,365
1573,3,dire,7
1573,6,dire,496
1574,3,radiant,231
1575,3,dire,11
1576,3,radiant,65
1577,3,dire,59
1578,3,radiant,151
1579,3,dire,124
1580,3,dire,45
1581,3,dire,137
1581,4,dire,584
1581,0,dire,585
1582,3,radiant,4
1583,3,radiant,52
1584,3,radiant,180
1585,3,radiant,194
1585,6,radiant,599
1586,3,dire,7
1588,3,radiant,161
1589,3,dire,9
1590,3,dire,120
1591,3,radiant,74
1592,3,dire,179
1593,3,radiant,80
1594,3,dire,196
1595,3,radiant,11
1595,6,radiant,515
1596,3,radiant,168
1597,3,dire,85
1598,3,dire,27
1599,3,radiant,152
1600,3,dire,-10
1601,3,dire,9
1601,6,radiant,544
1602,3,dire,156
1603,3,radiant,76
1604,3,radiant,9
1605,3,radiant,19
1606,3,dire,1
1607,3,radiant,-3
1608,3,dire,137
1609,3,radiant,120
1610,3,dire,156
1610,6,radiant,548
1611,3,radiant,295
1611,5,dire,488
1612,3,radiant,254
1613,3,radiant,227
1613,6,radiant,556
1614,3,radiant,139
1614,6,dire,573
1615,3,radiant,5
1616,3,dire,146
1617,3,dire,180
1618,3,radiant,15
1619,3,radiant,4
1620,3,dire,9
1621,3,radiant,7
1622,3,dire,180
1623,3,dire,184
1624,3,dire,198
1625,3,radiant,108
1626,3,radiant,31
1626,6,radiant,418
1627,3,dire,4
1628,3,radiant,6
1629,3,radiant,139
1629,5,dire,564
1630,3,radiant,-1
1630,6,radiant,526
1631,3,radiant,164
1632,3,radiant,6
1633,3,radiant,0
1634,3,radiant,155
1635,3,dire,-1
1636,3,radiant,107
1637,3,dire,59
1638,3,dire,48
1639,3,dire,100
1639,6,dire,324
1639,5,dire,401
1639,6,dire,577
1640,3,dire,103
1640,6,radiant,463
1641,3,radiant,50
1642,3,dire,25
1643,3,dire,11
1643,6,dire,500
1644,6,radiant,561
1645,3,radiant,208
1646,3,dire,120
1647,3,radiant,116
1648,3,radiant,217
1648,6,dire,561
1649,3,radiant,50
1649,6,radiant,536
1650,3,radiant,-13
1650,5,dire,541
1651,3,radiant,5
1651,6,radiant,575
1651,6,dire,593
1652,3,dire,159
1653,3,radiant,0
1654,3,radiant,14
1655,3,dire,12
1655,6,dire,499
1656,3,dire,21
1656,6,dire,572
1657,3,dire,180
1657,6,radiant,412
1658,3,radiant,268
1660,3,dire,66
1660,4,radiant,532
1660,0,radiant,533
1661,3,radiant,140
1662,3,dire,66
1663,3,dire,1
1664,3,radiant,-24
1665,3,dire,17
1665,6,radiant,169
1666,3,radiant,139
1667,3,radiant,368
1668,3,radiant,94
1668,5,radiant,529
1669,3,dire,53
1670,3,dire,30
1670,6,dire,475
1671,3,dire,238
1671,6,dire,551
1672,3,radiant,361
1673,3,radiant,111
1673,5,dire,366
1674,3,dire,155
1674,5,dire,471
1675,3,radiant,6
1676,6,dire,564
1677,3,dire,44
1678,3,dire,47
1679,3,dire,2
1680,3,dire,189
1681,3,dire,11
1682,3,dire,7
1682,6,radiant,501
1683,3,dire,63
1683,6,dire,462
1684,3,dire,266
1685,3,dire,166
1687,3,radiant,4
1688,3,radiant,189
1689,3,dire,78
1690,3,dire,4
1691,3,dire,170
1692,3,dire,94
1693,3,radiant,5
1694,3,dire,59
1695,3,dire,75
1695,6,radiant,595
1696,3,radiant,3
1697,3,radiant,94
1697,6,radiant,496
1697,6,radiant,588
1698,3,dire,166
1699,3,dire,119
1700,3,dire,35
1702,3,dire,12
1703,3,dire,58
1703,6,dire,435
1703,0,dire,528
1703,4,dire,528
1704,3,radiant,3
1704,0,radiant,558
1704,4,radiant,558
1705,3,radiant,161
1705,6,radiant,573
1706,3,radiant,47
1707,3,dire,158
1708,3,radiant,281
1708,6,dire,588
1709,3,dire,88
1710,3,dire,92
1711,3,dire,128
1711,6,dire,572
1712,3,radiant,59
1713,3,dire,7
1713,6,dire,493
1713,6,dire,595
1714,3,dire,9
1714,6,radiant,564
1715,3,radiant,52
1715,6,dire,550
1716,3,dire,2
1717,3,radiant,21
1718,3,radiant,110
1718,6,dire,427
1719,6,radiant,450
1720,3,dire,157
1720,6,radiant,397
1721,3,radiant,86
1721,6,radiant,573
1722,3,radiant,56
1723,3,dire,103
1724,3,dire,2
1724,6,radiant,560
1725,3,dire,179
1726,3,radiant,5
1726,6,radiant,489
1727,3,dire,7
1727,6,dire,502
1727,6,radiant,551
1729,3,radiant,36
1730,3,radiant,317
1731,3,radiant,63
1732,3,dire,-4
1732,6,dire,537
1733,3,dire,11
1734,3,radiant,149
1735,3,radiant,207
1736,3,dire,340
1737,3,radiant,-1
1737,6,dire,569
1737,6,radiant,591
1738,3,radiant,148
1739,3,dire,51
1740,3,dire,7
1740,6,dire,358
1741,3,radiant,78
1742,3,dire,83
1742,6,dire,526
1743,3,dire,2
1744,3,dire,135
1744,6,dire,585
1745,3,radiant,6
1746,3,radiant,-5
1747,3,dire,111
1747,6,dire,596
1748,3,radiant,17
1749,3,radiant,366
1750,3,dire,6
1751,3,dire,-7
1752,3,dire,43
1752,6,radiant,572
1753,3,dire,120
1753,6,dire,422
1754,3,dire,87
1755,3,radiant,14
1755,6,radiant,383
1755,6,radiant,463
1755,6,radiant,518
1755,6,radiant,594
1756,3,radiant,152
1757,3,dire,73
1758,3,dire,5
1758,6,radiant,447
1758,5,dire,562
1759,3,radiant,189
1760,3,dire,256
1761,3,radiant,105
1761,6,radiant,573
1762,3,radiant,187
1762,6,dire,591
1763,3,dire,19
1764,3,radiant,-22
1765,3,dire,4
1765,6,dire,497
1766,3,dire,80
1768,3,dire,79
1769,3,dire,108
1770,3,radiant,10
1770,6,dire,579
1771,3,dire,156
1771,6,radiant,468
1772,3,radiant,187
1772,6,dire,541
1773,3,radiant,5
1774,3,radiant,10
1774,6,radiant,459
1775,3,radiant,13
1775,6,dire,388
1776,3,radiant,72
1777,3,radiant,-9
1778,3,radiant,168
1779,3,dire,13
1779,6,radiant,361
1780,3,dire,44
1780,6,dire,537
1781,3,dire,87
1781,6,dire,469
1782,3,dire,44
1783,3,dire,12
1784,3,dire,116
1785,3,dire,61
1785,6,radiant,561
1785,6,dire,567
1786,3,radiant,-6
1786,6,radiant,497
1787,3,radiant,3
1788,3,radiant,56
1789,3,radiant,276
1790,3,dire,9
1790,6,dire,566
1791,3,radiant,16
1792,3,radiant,6
1792,5,radiant,539
1793,3,radiant,8
1793,6,dire,473
1794,3,radiant,-3
1795,3,dire,75
1796,3,dire,8
1796,6,dire,413
1797,3,dire,203
1797,6,dire,529
1797,6,dire,559
1798,3,radiant,87
1799,3,dire,24
1800,3,dire,104
1801,3,dire,-1
1802,3,dire,20
1802,6,dire,471
1803,3,radiant,187
1804,3,radiant,4
1804,6,dire,497
1805,3,dire,3
1806,3,dire,133
1806,5,radiant,488
1807,3,radiant,11
1808,3,dire,10
1809,3,dire,83
1810,3,radiant,81
1811,3,radiant,83
1812,3,dire,157
1813,3,radiant,317
1814,3,radiant,95
1815,3,radiant,150
1816,3,dire,274
1817,3,radiant,276
1818,3,radiant,119
1819,3,dire,4
1819,6,dire,524
1820,3,dire,165
1821,3,dire,7
1822,3,dire,7
1823,3,radiant,137
1824,3,dire,184
1825,3,radiant,187
1826,3,dire,2
1826,5,radiant,491
1827,3,radiant,79
1828,3,radiant,111
1829,3,dire,9
1830,3,radiant,2
1831,3,radiant,17
1832,3,dire,76
1833,3,dire,2
1834,3,radiant,-19
1834,6,dire,395
1834,6,radiant,527
1834,5,radiant,600
1835,3,dire,170
1835,6,radiant,526
1835,6,dire,560
1836,3,dire,-2
1837,3,radiant,106
1837,6,radiant,461
1837,6,radiant,529
1837,6,radiant,555
1838,3,dire,15
1838,5,dire,445
1839,3,radiant,286
1841,3,radiant,2
1841,6,dire,448
1842,3,radiant,6
1843,3,dire,104
1844,3,radiant,431
1845,3,dire,192
1846,3,dire,232
1846,6,dire,593
1847,3,dire,38
1847,6,dire,307
1847,6,dire,526
1847,6,dire,571
1848,3,radiant,-6
1849,3,radiant,4
1849,6,dire,509
1850,3,dire,159
1851,3,dire,368
1851,6,dire,561
1851,6,dire,565
1852,3,dire,43
1852,6,radiant,583
1853,3,dire,207
1853,6,dire,434
1854,3,dire,224
1855,3,dire,6
1856,3,dire,3
1857,3,radiant,20
1857,6,dire,495
1857,6,radiant,562
1858,3,radiant,102
1859,3,dire,212
1860,3,radiant,55
1860,6,radiant,523
1861,3,dire,88
1861,6,radiant,532
1862,3,dire,39
1863,3,radiant,105
1864,3,radiant,131
1864,5,radiant,598
1866,3,radiant,262
1867,3,radiant,23
1867,6,dire,472
1867,6,dire,523
1868,3,dire,32
1868,6,dire,551
1868,6,radiant,585
1869,3,dire,5
1870,3,radiant,12
1871,3,radiant,61
1872,3,dire,163
1873,3,dire,5
1874,3,dire,9
1874,6,dire,471
1874,6,dire,585
1875,3,radiant,172
1876,3,radiant,11
1876,5,radiant,553
1877,3,radiant,80
1878,3,radiant,32
1879,3,radiant,219
1879,6,dire,532
1879,6,radiant,563
1880,3,radiant,44
1881,3,dire,78
1882,3,radiant,357
1882,6,dire,583
1883,3,radiant,10
1884,3,radiant,193
1884,6,dire,495
1885,3,dire,4
1885,6,dire,529
1886,3,dire,149
1887,3,radiant,55
1888,3,dire,148
1888,6,dire,528
1889,3,radiant,23
1890,3,radiant,17
1891,3,dire,38
1892,3,radiant,0
1893,3,radiant,96
1894,3,radiant,6
1895,3,dire,151
1895,6,radiant,464
1896,3,dire,6
1897,5,radiant,339
1897,3,dire,429
1898,3,radiant,102
1899,3,radiant,206
1900,3,radiant,75
1900,6,radiant,284
1900,6,radiant,468
1900,6,dire,522
1901,3,dire,16
1901,6,dire,496
1902,3,radiant,-3
1902,6,dire,478
1902,4,dire,591
1902,0,dire,592
1903,3,radiant,85
1903,6,radiant,544
1904,3,radiant,4
1904,6,radiant,295
1905,3,radiant,137
1906,3,dire,-3
1907,3,radiant,4
1908,3,radiant,26
1908,6,dire,582
1909,3,dire,150
1909,6,radiant,545
1910,3,dire,51
1911,3,dire,129
1912,3,dire,16
1913,3,dire,367
1914,3,dire,5
1914,6,dire,491
1915,3,radiant,78
1916,3,dire,7
1916,6,dire,578
1916,6,radiant,588
1917,3,radiant,4
1918,3,dire,8
1919,3,radiant,104
1920,3,radiant,13
1921,3,dire,136
1922,3,dire,19
1923,3,radiant,-6
1924,3,radiant,112
1925,3,dire,69
1926,3,radiant,53
1927,3,dire,3
1928,3,radiant,3
1928,6,radiant,460
1929,3,dire,125
1929,6,dire,553
1930,3,dire,175
1930,6,dire,388
1931,3,dire,6
1932,3,dire,124
1933,3,dire,312
1934,3,radiant,20
